,latitude,longitude,state,station,month,air temperature - dry bulb (°c),geometry
549,-22.951944,-46.530556,SP,BRAGANCA PAULISTA,5,17.087231182795705,POINT (-46.530556 -22.951944)
2517,-19.98586,-48.151574,MG,CONCEICAO DAS ALAGOAS,5,20.842271505376324,POINT (-48.151574 -19.98586)
1557,-21.666045,-49.734854,SP,LINS,5,22.606048387096784,POINT (-49.734854 -21.666045)
1461,-21.77972221,-47.07972221,SP,CASA BRANCA,5,19.509458339971964,POINT (-47.07972221 -21.77972221)
1413,-21.855567,-48.799717,SP,IBITINGA,5,21.23709677419357,POINT (-48.799717 -21.855567)
321,-23.426035,-47.585552,SP,SOROCABA,5,18.56343457696792,POINT (-47.585552 -23.426035)
2601,-19.883945,-43.969397,MG,PAMPULHA,5,20.24825268817206,POINT (-43.969397 -19.883945)
1035,-22.38333333,-41.81666667,RJ,MACAE,5,21.84867672447311,POINT (-41.81666667 -22.38333333)
1641,-21.46111111,-47.57944443,SP,SAO SIMAO,5,18.862500000000036,POINT (-47.57944443 -21.46111111)
2757,-19.53921,-49.518133,MG,CAMPINA VERDE,5,21.49724462365593,POINT (-49.518133 -19.53921)
3405,-17.24444444,-46.88166666,MG,PARACATU,5,21.970295698924744,POINT (-46.88166666 -17.24444444)
1665,-21.457699,-51.552254,SP,DRACENA,5,21.963756778691565,POINT (-51.552254 -21.457699)
3747,-15.300159,-45.617431,MG,CHAPADA GAUCHA,5,23.07405913978494,POINT (-45.617431 -15.300159)
3057,-18.78062,-40.986505,MG,MANTENA,5,22.984744623655907,POINT (-40.986505 -18.78062)
2625,-19.875271,-47.434102,MG,SACRAMENTO,5,21.011290322580656,POINT (-47.434102 -19.875271)
2481,-20.0311111,-44.01111111,MG,IBIRITE (ROLA MOCA),5,18.314196874968125,POINT (-44.01111111 -20.0311111)
3345,-17.70527777,-42.38916666,MG,CAPELINHA,5,18.38564341659254,POINT (-42.38916666 -17.70527777)
1389,-21.918066,-46.382996,MG,CALDAS,5,15.385483870967736,POINT (-46.382996 -21.918066)
699,-22.86083333,-43.41111111,RJ,VILA MILITAR,5,21.87086881464704,POINT (-43.41111111 -22.86083333)
735,-22.75027777,-45.60388888,SP,CAMPOS DO JORDAO,5,12.383862821635626,POINT (-45.60388888 -22.75027777)
2709,-19.60555555,-46.94944444,MG,ARAXA,5,19.663629961001345,POINT (-46.94944444 -19.60555555)
1251,-22.119867,-51.408637,SP,PRESIDENTE PRUDENTE,5,21.53083585003762,POINT (-51.408637 -22.119867)
1179,-22.33305554,-42.67722221,RJ,NOVA FRIBURGO,5,14.73610551075263,POINT (-42.67722221 -22.33305554)
573,-22.9486111,-49.89416666,SP,OURINHOS,5,18.889142201668477,POINT (-49.89416666 -22.9486111)
3687,-15.52416666,-46.43555555,MG,BURITIS,5,20.905294919598905,POINT (-46.43555555 -15.52416666)
2889,-19.35694444,-40.0686111,ES,LINHARES,5,23.05163983455803,POINT (-40.0686111 -19.35694444)
245,-23.724501,-46.677501,SP,SAO PAULO - INTERLAGOS,5,18.29206989247308,POINT (-46.677501 -23.724501)
1653,-21.45777777,-51.55222222,SP,DRACENA,5,22.535483870967784,POINT (-51.55222222 -21.45777777)
2805,-19.481935,-45.593932,MG,DORES DO INDAIA,5,20.516733870967737,POINT (-45.593932 -19.481935)
2089,-20.55888888,-48.54472221,SP,BARRETOS,5,20.204956317204314,POINT (-48.54472221 -20.55888888)
3503,-16.55416666,-46.88194443,MG,UNAI,5,20.61686977122007,POINT (-46.88194443 -16.55416666)
2505,-19.98833333,-40.57944443,ES,SANTA TERESA,5,17.061778159218623,POINT (-40.57944443 -19.98833333)
1545,-21.66611111,-49.73472221,SP,LINS,5,19.91102150537635,POINT (-49.73472221 -21.66611111)
3093,-18.747711,-44.453785,MG,CURVELO,5,20.83138440860212,POINT (-44.453785 -18.747711)
1071,-22.37388888,-44.70305555,RJ,ITATIAIA,5,7.796407507873145,POINT (-44.70305555 -22.37388888)
651,-22.86166666,-46.04333333,MG,MONTE VERDE,5,11.505510752688167,POINT (-46.04333333 -22.86166666)
3439,-16.84888888,-42.44055555,MG,ARACUAI,5,23.89056466601587,POINT (-42.44055555 -16.84888888)
3381,-17.258064,-44.835556,MG,PIRAPORA,5,22.358669354838717,POINT (-44.835556 -17.258064)
2217,-20.40305555,-49.96583333,SP,VOTUPORANGA,5,21.619555992528063,POINT (-49.96583333 -20.40305555)
1677,-21.338432,-48.114007,SP,PRADOPOLIS,5,21.156989247311845,POINT (-48.114007 -21.338432)
369,-23.2236111,-44.72694443,RJ,PARATI,5,20.28028393817204,POINT (-44.72694443 -23.2236111)
91,-23.98194443,-48.88583333,SP,ITAPEVA,5,16.81202103572375,POINT (-48.88583333 -23.98194443)
1449,-21.78056,-47.07528,SP,CASA BRANCA,5,20.0840725806452,POINT (-47.07528 -21.78056)
1437,-21.85555555,-48.66666666,SP,IBITINGA,5,19.725302221784528,POINT (-48.66666666 -21.85555555)
1605,-21.56638888,-45.40416666,MG,VARGINHA,5,17.791226010605413,POINT (-45.40416666 -21.56638888)
1107,-22.37083332,-48.55722222,SP,BARRA BONITA,5,19.604246717863994,POINT (-48.55722222 -22.37083332)
2577,-19.88527778,-44.41694444,MG,FLORESTAL,5,18.18876344086016,POINT (-44.41694444 -19.88527778)
1047,-22.3761111,-41.81194444,RJ,MACAE,5,22.512768817204282,POINT (-41.81194444 -22.3761111)
333,-23.35,-47.66666666,SP,SOROCABA,5,18.057231088006247,POINT (-47.66666666 -23.35)
1593,-21.56666666,-41.95,RJ,CAMBUCI,5,21.233324473749374,POINT (-41.95 -21.56666666)
2589,-19.88416666,-43.96944443,MG,PAMPULHA,5,20.11955317934814,POINT (-43.96944443 -19.88416666)
465,-23.041668,-45.520841,SP,TAUBATE,5,19.03024193548385,POINT (-45.520841 -23.041668)
2745,-19.5736111,-42.62222221,MG,TIMOTEO,5,20.547458632752516,POINT (-42.62222221 -19.5736111)
2733,-19.573824,-42.622413,MG,TIMOTEO,5,22.213575268817202,POINT (-42.622413 -19.573824)
2529,-19.98583333,-48.15138888,MG,CONCEICAO DAS ALAGOAS,5,20.661818488810034,POINT (-48.15138888 -19.98583333)
561,-22.949,-49.894546,SP,OURINHOS,5,19.572244623655955,POINT (-49.894546 -22.949)
2565,-19.885398,-44.416883,MG,FLORESTAL,5,18.50638440860216,POINT (-44.416883 -19.885398)
663,-22.861604,-46.043365,MG,MONTE VERDE,5,14.576581770208694,POINT (-46.043365 -22.861604)
1119,-22.35805555,-49.02888888,SP,BAURU,5,19.009641891492773,POINT (-49.02888888 -22.35805555)
2553,-19.97999999,-43.95861111,MG,BELO HORIZONTE - CERCADINHO,5,17.922294093488656,POINT (-43.95861111 -19.97999999)
115,-23.98138888,-48.88527777,SP,ITAPEVA,5,17.325763250520126,POINT (-48.88527777 -23.98138888)
2721,-19.57388888,-42.62249999,MG,TIMOTEO,5,19.59368279569893,POINT (-42.62249999 -19.57388888)
1023,-22.395799,-44.961909,MG,PASSA QUATRO,5,17.130846774193557,POINT (-44.961909 -22.395799)
2697,-19.605696,-46.949617,MG,ARAXA,5,19.987820097436437,POINT (-46.949617 -19.605696)
1581,-21.58749999,-41.95833333,RJ,CAMBUCI,5,21.923454301075274,POINT (-41.95833333 -21.58749999)
3699,-15.448089,-44.366313,MG,JANUARIA,5,23.685581717874165,POINT (-44.366313 -15.448089)
2493,-19.988388,-40.579572,ES,SANTA TERESA,5,17.54577748152031,POINT (-40.579572 -19.988388)
1401,-21.91805554,-46.38305554,MG,CALDAS,5,15.114184035927819,POINT (-46.38305554 -21.91805554)
345,-23.22833332,-45.41722221,SP,SAO LUIS DO PARAITINGA,5,16.602034497045082,POINT (-45.41722221 -23.22833332)
3807,-14.912284,-42.808473,MG,ESPINOSA,5,25.94637096774195,POINT (-42.808473 -14.912284)
3021,-18.78694444,-42.94305555,MG,GUANHAES,5,18.30980292283343,POINT (-42.94305555 -18.78694444)
747,-22.750231,-45.603836,SP,CAMPOS DO JORDAO,5,14.507907571106982,POINT (-45.603836 -22.750231)
3069,-18.78027777,-40.98583333,MG,MANTENA,5,22.589333331274727,POINT (-40.98583333 -18.78027777)
723,-22.75777777,-43.68472221,RJ,SEROPEDICA-ECOLOGIA AGRICOLA,5,22.6461693548387,POINT (-43.68472221 -22.75777777)
3357,-17.56166666,-47.19944444,MG,GUARDA-MOR,5,19.521418460318138,POINT (-47.19944444 -17.56166666)
1617,-21.54694444,-43.26111111,MG,CORONEL PACHECO,5,20.036178315412165,POINT (-43.26111111 -21.54694444)
2613,-19.87527777,-47.43416666,MG,SACRAMENTO,5,19.59783747467353,POINT (-47.43416666 -19.87527777)
1966,-20.745237,-46.633916,MG,PASSOS,6,18.069659966001666,POINT (-46.633916 -20.745237)
2206,-20.403221,-49.966031,SP,VOTUPORANGA,6,21.56652777777776,POINT (-49.966031 -20.403221)
844,-22.64583333,-42.41583333,RJ,SILVA JARDIM,6,19.983287037037048,POINT (-42.41583333 -22.64583333)
928,-22.45138888,-44.44499999,RJ,RESENDE,6,19.09722222222223,POINT (-44.44499999 -22.45138888)
1954,-20.75055555,-41.48888888,ES,ALEGRE,6,20.96514999927131,POINT (-41.48888888 -20.75055555)
2218,-20.40305555,-49.96583333,SP,VOTUPORANGA,6,20.837530734051793,POINT (-49.96583333 -20.40305555)
514,-22.97583332,-44.30333333,RJ,ANGRA DOS REIS,6,20.676111111111126,POINT (-44.30333333 -22.97583332)
2242,-20.385423,-41.189934,ES,VENDA NOVA DO IMIGRANTE,6,17.766805555555575,POINT (-41.189934 -20.385423)
3588,-16.160327,-42.310266,MG,SALINAS,6,22.32611254665518,POINT (-42.310266 -16.160327)
246,-23.724501,-46.677501,SP,SAO PAULO - INTERLAGOS,6,18.298478464419492,POINT (-46.677501 -23.724501)
2230,-20.38555555,-41.18999999,ES,VENDA NOVA DO IMIGRANTE,6,17.822816169692317,POINT (-41.18999999 -20.38555555)
1942,-20.762607,-42.864013,MG,VICOSA,6,17.51798611111112,POINT (-42.864013 -20.762607)
176,-23.84499999,-46.14305555,SP,BERTIOGA,6,20.625624219725346,POINT (-46.14305555 -23.84499999)
832,-22.653579,-44.040916,RJ,RIO CLARO,6,18.78033182152811,POINT (-44.040916 -22.653579)
3262,-17.9,-41.51666666,MG,TEOFILO OTONI,6,20.633430590010867,POINT (-41.51666666 -17.9)
346,-23.22833332,-45.41722221,SP,SAO LUIS DO PARAITINGA,6,15.512220881549938,POINT (-45.41722221 -23.22833332)
3178,-18.52055554,-46.44055555,MG,PATOS DE MINAS,6,19.85450826229311,POINT (-46.44055555 -18.52055554)
3250,-18.20055555,-45.45972222,MG,TRES MARIAS,6,19.76121500812681,POINT (-45.45972222 -18.20055555)
234,-23.72472221,-46.67805554,SP,SAO PAULO - INTERLAGOS,6,17.508333333333344,POINT (-46.67805554 -23.72472221)
1978,-20.74499999,-46.63388888,MG,PASSOS,6,17.892667006857433,POINT (-46.63388888 -20.74499999)
1930,-20.76277777,-42.86388888,MG,VICOSA,6,16.485166168444717,POINT (-42.86388888 -20.76277777)
3528,-16.55388888,-46.88194443,MG,UNAI,6,21.12402228303843,POINT (-46.88194443 -16.55388888)
1690,-21.33833333,-48.11388888,SP,PRADOPOLIS,6,18.555677254966504,POINT (-48.11388888 -21.33833333)
104,-23.981918,-48.885818,SP,ITAPEVA,6,18.07527777777779,POINT (-48.885818 -23.981918)
724,-22.75777777,-43.68472221,RJ,SEROPEDICA-ECOLOGIA AGRICOLA,6,22.569515065913404,POINT (-43.68472221 -22.75777777)
1630,-21.546728,-43.261029,MG,CORONEL PACHECO,6,21.191836122981947,POINT (-43.261029 -21.546728)
550,-22.951944,-46.530556,SP,BRAGANCA PAULISTA,6,18.524583333333325,POINT (-46.530556 -22.951944)
3564,-16.166773,-40.687756,MG,ALMENARA,6,23.153800054143442,POINT (-40.687756 -16.166773)
466,-23.041668,-45.520841,SP,TAUBATE,6,18.281805555555557,POINT (-45.520841 -23.041668)
294,-23.496294,-46.620088,SP,SAO PAULO - MIRANTE,6,19.13236111111111,POINT (-46.620088 -23.496294)
2178,-20.45493,-45.453825,MG,FORMIGA,6,18.651597222222254,POINT (-45.453825 -20.45493)
3190,-18.29166666,-40.73638888,ES,ECOPORANGA,6,22.173749018449378,POINT (-40.73638888 -18.29166666)
3784,-15.08583333,-44.01583333,MG,MONTALVANIA,6,21.62002316746812,POINT (-44.01583333 -15.08583333)
188,-23.84472221,-46.14333333,SP,BERTIOGA,6,21.467086908079903,POINT (-46.14333333 -23.84472221)
916,-22.46472222,-43.29138888,RJ,PICO DO COUTO,6,12.059777707956119,POINT (-43.29138888 -22.46472222)
2190,-20.45472222,-45.45388888,MG,FORMIGA,6,18.144818586451784,POINT (-45.45388888 -20.45472222)
2078,-20.55916666,-48.54499999,SP,BARRETOS,6,19.585347222222225,POINT (-48.54499999 -20.55916666)
940,-22.450924,-44.444786,RJ,RESENDE,6,19.25680555555555,POINT (-44.444786 -22.450924)
2126,-20.54583333,-43.76944443,MG,OURO BRANCO,6,16.97262980089275,POINT (-43.76944443 -20.54583333)
2002,-20.714917,-44.864567,MG,OLIVEIRA,6,17.944722222222243,POINT (-44.864567 -20.714917)
3202,-18.29138888,-40.73638888,ES,ECOPORANGA,6,22.152803659291674,POINT (-40.73638888 -18.29138888)
3772,-15.08583333,-44.01611111,MG,MOCAMBINHO,6,22.932021756896997,POINT (-44.01611111 -15.08583333)
2026,-20.636526,-40.741818,ES,ALFREDO CHAVES,6,22.169500775032354,POINT (-40.741818 -20.636526)
2150,-20.46694443,-40.40416666,ES,VILA VELHA,6,22.08149089517996,POINT (-40.40416666 -20.46694443)
904,-22.4711111,-48.5575,SP,BARRA BONITA,6,19.389724130453228,POINT (-48.5575 -22.4711111)
856,-22.64583333,-42.41555555,RJ,SILVA JARDIM,6,21.212222222222223,POINT (-42.41555555 -22.64583333)
3238,-18.200855,-45.459836,MG,TRES MARIAS,6,19.70186610425238,POINT (-45.459836 -18.200855)
2138,-20.467069,-40.404051,ES,VILA VELHA,6,22.523888888888912,POINT (-40.404051 -20.467069)
2014,-20.71472222,-44.86444444,MG,OLIVEIRA,6,18.37652777777778,POINT (-44.86444444 -20.71472222)
1918,-20.909892,-47.114259,MG,SAO SEBASTIAO DO PARAISO,6,17.98972222222224,POINT (-47.114259 -20.909892)
2254,-20.35976,-47.77522,SP,ITUVERAVA,6,19.21708333333333,POINT (-47.77522 -20.35976)
1906,-20.91,-47.11416666,MG,SAO SEBASTIAO DO PARAISO,6,17.393842592592645,POINT (-47.11416666 -20.91)
1822,-21.10111111,-41.03888888,ES,PRES. KENNEDY,6,21.346320068478114,POINT (-41.03888888 -21.10111111)
2350,-20.26333333,-42.18277777,MG,MANHUACU,6,17.273888888888905,POINT (-42.18277777 -20.26333333)
976,-22.4486111,-42.98694444,RJ,TERESOPOLIS-PARQUE NACIONAL,6,16.69516360640301,POINT (-42.98694444 -22.4486111)
2530,-19.98583333,-48.15138888,MG,CONCEICAO DAS ALAGOAS,6,20.043170028145397,POINT (-48.15138888 -19.98583333)
490,-22.98833333,-43.19027777,RJ,FORTE DE COPACABANA,6,21.795004472712733,POINT (-43.19027777 -22.98833333)
1990,-20.715,-44.86444444,MG,OLIVEIRA,6,18.314722222222247,POINT (-44.86444444 -20.715)
2042,-20.63638888,-40.74138888,ES,ALFREDO CHAVES,6,21.499720654720033,POINT (-40.74138888 -20.63638888)
200,-23.844678,-46.143376,SP,BERTIOGA,6,21.225694444444454,POINT (-46.143376 -23.844678)
3540,-16.362747,-45.123801,MG,SAO ROMAO,6,21.75662077113462,POINT (-45.123801 -16.362747)
2162,-20.46694443,-40.40388888,ES,VILA VELHA,6,21.91402777777778,POINT (-40.40388888 -20.46694443)
2090,-20.55888888,-48.54472221,SP,BARRETOS,6,19.465620755387633,POINT (-48.54472221 -20.55888888)
3214,-18.2311111,-43.64805555,MG,DIAMANTINA,6,16.100640123734173,POINT (-43.64805555 -18.2311111)
880,-22.58972221,-43.28222221,RJ,XEREM,6,19.75523150965793,POINT (-43.28222221 -22.58972221)
3576,-16.16666666,-40.68777777,MG,ALMENARA,6,22.572965750695758,POINT (-40.68777777 -16.16666666)
212,-23.81083333,-45.4025,SP,SAO SEBASTIAO,6,21.956932069861693,POINT (-45.4025 -23.81083333)
224,-23.810722,-45.402528,SP,SAO SEBASTIAO,6,22.5038888888889,POINT (-45.402528 -23.810722)
2102,-20.55666666,-43.75611111,MG,OURO BRANCO,6,17.85680555555556,POINT (-43.75611111 -20.55666666)
2066,-20.57999999,-47.37999999,SP,FRANCA,6,18.912766088546746,POINT (-47.37999999 -20.57999999)
2114,-20.556592,-43.75622,MG,OURO BRANCO,6,17.655972222222207,POINT (-43.75622 -20.556592)
892,-22.48166666,-43.29138888,RJ,PICO DO COUTO,6,11.699147996867783,POINT (-43.29138888 -22.48166666)
3688,-15.52416666,-46.43555555,MG,BURITIS,6,20.436704096973664,POINT (-46.43555555 -15.52416666)
868,-22.58972221,-43.28222221,RJ,DUQUE DE CAXIAS - XEREM,6,20.81645833333333,POINT (-43.28222221 -22.58972221)
3226,-18.231052,-43.648269,MG,DIAMANTINA,6,16.374097222222225,POINT (-43.648269 -18.231052)
2054,-20.58444444,-47.38249999,SP,FRANCA,6,19.47320978514462,POINT (-47.38249999 -20.58444444)
502,-22.98333333,-42.01666666,RJ,ARRAIAL DO CABO,6,21.888736638495008,POINT (-42.01666666 -22.98333333)
2626,-19.875271,-47.434102,MG,SACRAMENTO,6,19.17212244762662,POINT (-47.434102 -19.875271)
3298,-17.7986111,-40.24972221,MG,SERRA DOS AIMORES,6,21.543870868553874,POINT (-40.24972221 -17.7986111)
3058,-18.78062,-40.986505,MG,MANTENA,6,21.78606449044234,POINT (-40.986505 -18.78062)
3612,-15.80277777,-43.29694444,MG,JANAUBA,6,23.837353775371543,POINT (-43.29694444 -15.80277777)
760,-22.703132,-47.623317,SP,PIRACICABA,6,19.040833333333342,POINT (-47.623317 -22.703132)
1738,-21.228373,-43.767703,MG,BARBACENA,6,16.595138888888872,POINT (-43.767703 -21.228373)
2434,-20.10416666,-41.10694444,ES,AFONSO CLAUDIO,6,19.892176211793554,POINT (-41.10694444 -20.10416666)
3322,-17.784477,-46.119394,MG,JOAO PINHEIRO,6,20.22791666666664,POINT (-46.119394 -17.784477)
2662,-19.710028,-47.961889,MG,UBERABA,6,19.57819444444446,POINT (-47.961889 -19.710028)
1510,-21.71472222,-41.34388888,RJ,CAMPOS DOS GOYTACAZES,6,22.190138888888857,POINT (-41.34388888 -21.71472222)
128,-23.951972,-46.530472,SP,BRAGANCA PAULISTA,6,18.039444444444467,POINT (-46.530472 -23.951972)
748,-22.750231,-45.603836,SP,CAMPOS DO JORDAO,6,12.339442244846651,POINT (-45.603836 -22.750231)
2446,-20.031457,-44.011249,MG,IBIRITE (ROLA MOCA),6,17.885829304378277,POINT (-44.011249 -20.031457)
1012,-22.3961111,-44.96166666,MG,PASSA QUATRO,6,15.599526143515838,POINT (-44.96166666 -22.3961111)
1714,-21.319138,-50.930158,SP,VALPARAISO,6,20.961666666666662,POINT (-50.930158 -21.319138)
1084,-22.372832,-50.97471,SP,RANCHARIA,6,18.575541348101314,POINT (-50.97471 -22.372832)
1702,-21.31916666,-50.93027777,SP,VALPARAISO,6,20.025975908395566,POINT (-50.93027777 -21.31916666)
2458,-20.0311111,-46.00888888,MG,BAMBUI,6,17.373309133051997,POINT (-46.00888888 -20.0311111)
2650,-19.735757,-42.137146,MG,CARATINGA,6,21.111575472276066,POINT (-42.137146 -19.735757)
1726,-21.22888888,-43.76694443,MG,BARBACENA,6,15.941128789141704,POINT (-43.76694443 -21.22888888)
3106,-18.71388888,-39.84833333,ES,SAO MATEUS,6,22.006299826905074,POINT (-39.84833333 -18.71388888)
3118,-18.69527777,-40.4075,ES,NOVA VENECIA,6,21.82634292406762,POINT (-40.4075 -18.69527777)
454,-23.04194444,-45.52027777,SP,TAUBATE,6,16.93955037550719,POINT (-45.52027777 -23.04194444)
2470,-20.0311111,-46.00861111,MG,BAMBUI,6,17.870200785711972,POINT (-46.00861111 -20.0311111)
3334,-17.705504,-42.389256,MG,CAPELINHA,6,17.624583333333305,POINT (-42.389256 -17.705504)
3736,-15.30027777,-45.61749999,MG,CHAPADA GAUCHA,6,20.482361111111125,POINT (-45.61749999 -15.30027777)
1666,-21.457699,-51.552254,SP,DRACENA,6,21.788738362434344,POINT (-51.552254 -21.457699)
1522,-21.68083332,-45.94444444,MG,MACHADO,6,18.623194444444447,POINT (-45.94444444 -21.68083332)
116,-23.98138888,-48.88527777,SP,ITAPEVA,6,15.942858206509307,POINT (-48.88527777 -23.98138888)
2482,-20.0311111,-44.01111111,MG,IBIRITE (ROLA MOCA),6,17.6479542065844,POINT (-44.01111111 -20.0311111)
3046,-18.78666666,-42.94305555,MG,GUANHAES,6,17.76101896812671,POINT (-42.94305555 -18.78666666)
1678,-21.338432,-48.114007,SP,PRADOPOLIS,6,18.900694444444444,POINT (-48.114007 -21.338432)
2494,-19.988388,-40.579572,ES,SANTA TERESA,6,17.023100324321074,POINT (-40.579572 -19.988388)
1024,-22.395799,-44.961909,MG,PASSA QUATRO,6,16.771944444444426,POINT (-44.961909 -22.395799)
3748,-15.300159,-45.617431,MG,CHAPADA GAUCHA,6,21.19541666666664,POINT (-45.617431 -15.300159)
538,-22.97527777,-42.02138888,RJ,ARRAIAL DO CABO,6,23.334261469106387,POINT (-42.02138888 -22.97527777)
688,-22.86138888,-43.41138888,RJ,RIO DE JANEIRO - VILA MILITAR,6,22.238333333333358,POINT (-43.41138888 -22.86138888)
1570,-21.66527777,-49.73416666,SP,LINS,6,19.614089251326902,POINT (-49.73416666 -21.66527777)
306,-23.48333333,-46.61666666,SP,SAO PAULO - MIRANTE,6,17.199903211473455,POINT (-46.61666666 -23.48333333)
3700,-15.448089,-44.366313,MG,JANUARIA,6,22.578548531936782,POINT (-44.366313 -15.448089)
322,-23.426035,-47.585552,SP,SOROCABA,6,18.39249014501013,POINT (-47.585552 -23.426035)
2638,-19.73583333,-42.15361111,MG,CARATINGA,6,19.931515375116824,POINT (-42.15361111 -19.73583333)
736,-22.75027777,-45.60388888,SP,CAMPOS DO JORDAO,6,12.04832096781748,POINT (-45.60388888 -22.75027777)
1060,-22.373944,-44.703111,RJ,ITATIAIA,6,8.122361111111108,POINT (-44.703111 -22.373944)
2590,-19.88416666,-43.96944443,MG,PAMPULHA,6,19.400444035454566,POINT (-43.96944443 -19.88416666)
1618,-21.54694444,-43.26111111,MG,CORONEL PACHECO,6,19.18899786667968,POINT (-43.26111111 -21.54694444)
3082,-18.76444444,-44.45361111,MG,CURVELO,6,19.750145322160897,POINT (-44.45361111 -18.76444444)
3346,-17.70527777,-42.38916666,MG,CAPELINHA,6,17.556947950672267,POINT (-42.38916666 -17.70527777)
2542,-19.980034,-43.958651,MG,BELO HORIZONTE - CERCADINHO,6,17.6470833333333,POINT (-43.958651 -19.980034)
2506,-19.98833333,-40.57944443,ES,SANTA TERESA,6,16.32621928388861,POINT (-40.57944443 -19.98833333)
1558,-21.666045,-49.734854,SP,LINS,6,21.146111111111118,POINT (-49.734854 -21.666045)
3094,-18.747711,-44.453785,MG,CURVELO,6,19.800694444444442,POINT (-44.453785 -18.747711)
3516,-16.554101,-46.881935,MG,UNAI,6,20.731111111111105,POINT (-46.881935 -16.554101)
2518,-19.98586,-48.151574,MG,CONCEICAO DAS ALAGOAS,6,20.725138888888885,POINT (-48.151574 -19.98586)
1642,-21.46111111,-47.57944443,SP,SAO SIMAO,6,20.51194444444444,POINT (-47.57944443 -21.46111111)
1534,-21.680722,-45.944389,MG,MACHADO,6,18.268263888888875,POINT (-45.944389 -21.680722)
